"original_text","lang","place","compound","neg","neu","pos","sentiment","created_at","city","country","sentiment_int"
"Atlantic University Sport 'optimistic' athletes can return to fields, rinks, arenas and tracks starting this fall… https://t.co/PnFwYuD7bc","en","Halifax, Nova Scotia, Canada",0.5267,0,0.764,0.236,"pos",2021-06-09,"Halifax","Canada",1
"Although I'm doing my part to #ProtectMB anyway, the province can go right ahead and throw this into the kitty: https://t.co/8c4RaZspCt","en","Winnipeg, Canada",0,0,1,0,"neu",2021-06-09,"Winnipeg","Canada",0
"RT @MarcGarneauCI: Happening on Saturday, June 12th @MarcGarneauCI : COVID-19 Vaccine Clinic.  No appointment required and eligibility is i…","en","Toronto, Ontario, Canada",0,0,1,0,"neu",2021-06-09,"Toronto","Canada",0
"RT @KWalkerNews: 13 new cases of COVID-19 in Nova Scotia today. 

7 cases in Central Zone and 6 in Eastern Zone. 

164 active cases. 15 in…","en","Canada",0,0,1,0,"neu",2021-06-09,NA,"Canada",0
"4/ Participants in our COVID-19 Impacts on Librarians and Archivists brought some humanity to the results of our su… https://t.co/j8P4rzLauI","en","Ottawa, Canada",0,0,1,0,"neu",2021-06-09,"Ottawa","Canada",0
"So if officials say up to 70% have received the first dose - why is a lotto needed to encourage folks to get the ja… https://t.co/UEu9xbbQH3","en","British Columbia, Canada",0,0,1,0,"neu",2021-06-09,"British Columbia","Canada",0
"Book your shot at our COVID-19 Vaccine Clinic June 16-17! https://t.co/VRmCLzKAhZ #yeg","en","Alberta, Canada",0,0,1,0,"neu",2021-06-09,"Alberta","Canada",0
"Manitoba offers $2M in prizes for COVID-19 vaccine incentive https://t.co/yJZizwcTwL","en","Canada",0.5106,0,0.602,0.398,"pos",2021-06-09,NA,"Canada",1
"""Impact for #Covid to #GlobalMarketing"" I will be sharing my expertise on Sunday 13th of June https://t.co/qQbtTMpWj0","en","Toronto, Canada",0.296,0,0.694,0.306,"pos",2021-06-09,"Toronto","Canada",1
"Pfizer to start large study to test COVID-19 vaccine in children below 12 https://t.co/VrBYDCVxrM","en","Canada",0,0,1,0,"neu",2021-06-09,NA,"Canada",0
"RT @MBGovNews: COVID-19 Vaccine Bulletin #89 https://t.co/HBkPacuONl https://t.co/7FDt92QikQ","en","Canada",0,0,1,0,"neu",2021-06-09,NA,"Canada",0
"RT @CP24: WATCH LIVE: City of Toronto provides update on COVID-19 
https://t.co/vf6NoR1wXV","en","Toronto, Ontario, Canada",0,0,1,0,"neu",2021-06-09,"Toronto","Canada",0
"Trump implied Covid was like the flu and declared at least 38 times that Covid-19 was just going to disappear. https://t.co/OKUk6HPASv","en","Canada",-0.25,0.3,0.533,0.167,"neg",2021-06-09,NA,"Canada",-1
"RT @MaximeBernier: The Manitoba despot has unveiled his #VaccinePassports to better control its population. 

‘We hope this is a temporary…","en","Canada",0.7003,0,0.508,0.492,"pos",2021-06-09,NA,"Canada",1
"RT @WesternHealthNL: Western Health is encouraging residents in the Piccadilly area to access COVID-19 testing whether or not they are symp…","en","Calgary, AB, Canada",0,0,1,0,"neu",2021-06-09,"Calgary","Canada",0
"Winnipeg teen among 2 COVID-19 deaths as Manitoba reports 250 new cases https://t.co/7fk0WgrGQ4","en","Winnipeg, Manitoba, Canada",-0.5994,0.328,0.672,0,"neg",2021-06-09,"Winnipeg","Canada",-1
"RT @WSOnlineNews: U of S medical prof mocks COVID-19 narrative
https://t.co/A3qPa9xZ3K #saskpoli #COVID19 #cdnpoli","en","Canada",-0.4215,0.412,0.588,0,"neg",2021-06-09,NA,"Canada",-1
"RT @CBCIndigenous: Over 79 per cent of adults living in First Nations and Inuit communities have received at least one shot of a COVID-19 v…","en","Kanata, Ontario, Canada",0,0,1,0,"neu",2021-06-09,"Kanata","Canada",0
"Okay, I’m joining MSF calling on Big Pharma CEOs to end the inequitable distribution of publicly funded COVID-19 va… https://t.co/NBgq7YXZ0Q","en","Canada",0.4767,0,0.745,0.255,"pos",2021-06-09,NA,"Canada",1
"@ClownBasket here is a great backgrounder: https://t.co/GM8pZLvIuM","en","Canada",0.6249,0,0.196,0.804,"pos",2021-06-09,NA,"Canada",1
"Emails Reveal How Influential Articles That Established COVID-19 Natural Origins Theory Were Formed https://t.co/NylabeteTn","en","Canada",0,0,1,0,"neu",2021-06-09,NA,"Canada",0
"Did you know seniors are at a higher risk of contracting Covid-19? As Ontario prepares to enter Stage 1, it is key… https://t.co/EyWkI4LKM1","en","Canada",-0.2732,0.174,0.826,0,"neg",2021-06-09,NA,"Canada",-1
"RT @__m_pereira: Two more COVID-19 deaths reported today including the 95th linked to a variant of concern. 

To date, nine per cent of Man…","en","Winnipeg, Manitoba, Canada",-0.5994,0.218,0.782,0,"neg",2021-06-09,"Winnipeg","Canada",-1
"RT @CTVVancouver: The B.C. government has extended the province-wide state of emergency prompted by the COVID-19 pandemic for another two w…","en","British Columbia, Canada",0.1779,0,0.855,0.145,"pos",2021-06-09,"British Columbia","Canada",1
"Heather Peters has been acclaimed as your Liberal candidate for Cape Breton East!

(Note: Due to COVID-19, the nomi… https://t.co/VDfogPkO0H","en","Nova Scotia, Canada",0,0,1,0,"neu",2021-06-09,"Nova Scotia","Canada",0
"RT @carolemacneil: Today on the Rundown: Infectious diseases specialist Dr. Zain Chagla will answer your questions about COVID-19 and vacci…","en","Toronto, Canada",0,0,1,0,"neu",2021-06-09,"Toronto","Canada",0
"RT @CounterBalanceT: New peer reviewed study on #COVID19 #vaccines suggests why heart inflammation, blood clots and other dangerous side ef…","en","Canada",-0.5267,0.236,0.764,0,"neg",2021-06-09,NA,"Canada",-1
"RT @JohnsHopkinsCCP: CCP has added new resources to the COVID-19 Communication Network aimed at addressing the COVID crisis in India and Ne…","en","Ontario, Canada",0,0,1,0,"neu",2021-06-09,"Ontario","Canada",0
"COVID-19 pandemic has forced people to contemplate their estate and ensure their affairs are in order.","en","Canada",0,0,1,0,"neu",2021-06-09,NA,"Canada",0
"RT @ClaytonBurnsPhD: @hodgsonbrian05 Perhaps it would be possible for our leaders to read the news.

https://t.co/ai9tBgSSoh","en","Canada",0,0,1,0,"neu",2021-06-09,NA,"Canada",0
"Moderna will switch to using its American production facility instead of its Europe-based factories to supply milli… https://t.co/11yZsEPMB4","en","1 Yonge St., Toronto, Canada",0,0,1,0,"neu",2021-06-09,"1 Yonge St.","Canada",0
"NEW from @TondaMacC: Moderna says it will deliver seven million doses of COVID-19 vaccine to Canada before the end… https://t.co/0K1eTdftxA","en","1 Yonge St., Toronto, Canada",0,0,1,0,"neu",2021-06-09,"1 Yonge St.","Canada",0
"Unlikely genome sequencing evidence that COVID-19 originally leaked from a lab, two U.S. experts say https://t.co/lRiuwliRnj","en","London, Canada",-0.34,0.194,0.806,0,"neg",2021-06-09,"London","Canada",-1
"@Wineguy_69 @BogochIsaac @AnitaOakville @TurnbullSarah They were distributed https://t.co/79dlYsUjXV https://t.co/piZmLiUhKO","en","Halifax, Nova Scotia, Canada",0,0,1,0,"neu",2021-06-09,"Halifax","Canada",0
"Alberta urges Ottawa to drop mandatory quarantines, reinstate border COVID-19 testing https://t.co/awBTX3Dt4O","en","London, Canada",-0.2732,0.189,0.811,0,"neg",2021-06-09,"London","Canada",-1
"RT @CBCNews: Manitoba is doling out $1.9 million in cash and scholarships as a way to encourage more people to get a COVID-19 vaccine. http…","en","Ontario, Canada",0,0,1,0,"neu",2021-06-09,"Ontario","Canada",0
"RT @ericcoliu: @landemore @spaceyliz @Yale @elonmusk 200th Entry,#Coronavirus #Poetry Diary https://t.co/KVMBhEqXZa

a rover
searches the M…","en","Canada",0,0,1,0,"neu",2021-06-09,NA,"Canada",0
"RT @SKGov: #COVID19SK Update for June 9: 828,652 Vaccines Administered, 57 New Cases, 171 Recoveries, 109 in Hospital, One New Death

Curre…","en","Saskatchewan, Canada",-0.5994,0.262,0.738,0,"neg",2021-06-09,"Saskatchewan","Canada",-1
"@TalkOutLoud @jennbrasch Hi there, Sorry you couldn't find an appointment for your accelerated second dose at the W… https://t.co/BATbj9YKR3","en","Hamilton, Ontario, Canada",0,0,1,0,"neu",2021-06-09,"Hamilton","Canada",0
"RT @PooyaKazemi1983: The #Ontario #Covid_19 re-opening plan is ""excessively slow"" and ""overly cautious"" 

I agree 100%

Listen to this amaz…","en","Calgary, Canada",0,0,1,0,"neu",2021-06-11,"Calgary","Canada",0
"RT @FineTunedFoto: Can I get an RT from anyone who's open to the concept of a 2021 version of the #Nuremberg trials, for any and all partic…","en","Yukon, Canada",0,0,1,0,"neu",2021-06-11,"Yukon","Canada",0
"Myanmar military gov has been preparing a quarantine center (in picture), as COVID-19 hits the country reportedly.… https://t.co/fdD2umJRoo","en","Canada",0,0,1,0,"neu",2021-06-11,NA,"Canada",0
"As COVID-19 hits the country, SAC terrorists council has been preparing a tattered quarantine center in ShwePyiThar… https://t.co/R5eWG4MWX6","en","Canada",-0.6908,0.32,0.68,0,"neg",2021-06-11,NA,"Canada",-1
"RT @G7: The G7 Gender Equality Advisory Council (GEAC) have published their recommendations for G7 leaders on how to ensure women across th…","en","Ottawa, Ontario, Canada",0.3612,0,0.815,0.185,"pos",2021-06-11,"Ottawa","Canada",1
"RT @TelGlobalHealth: “This new variant is causing damage to the beta cells in the pancreas, which produce insulin and regulate blood glucos…","en","Canada",0,0,1,0,"neu",2021-06-11,NA,"Canada",0
"This is really very cool and strong project with great facilities. I hope this project will achieve more success. W… https://t.co/kmL51Jof4F","en","Canada",0.946,0,0.235,0.765,"pos",2021-06-11,NA,"Canada",1
"RT @DaleV73: Doug Ford never called an Emergency Session for: 
- Schools 
- LTC crisis 
- COVID-19 pandemic 
- Thousands of deaths across t…","en","Toronto, Canada",-0.5994,0.231,0.769,0,"neg",2021-06-11,"Toronto","Canada",-1
"RT @canredcrossnl: Whether as a #volunteer or an employee, there are roles for all levels of experience at @redcrosscanada!

🌈 Join the Red…","en","Newfoundland and Labrador, Canada",0.296,0,0.732,0.268,"pos",2021-06-11,"Newfoundland and Labrador","Canada",1
"The #LabLeakTheory: Inside the Fight to Uncover #COVID19’s Origins https://t.co/kidCq9ajCy via @VanityFair 

#Wuhan #coronavirus #COVID19","en","Sherbrooke, Canada",-0.3818,0.394,0.606,0,"neg",2021-06-11,"Sherbrooke","Canada",-1
"RT @calgaryherald: Two passengers aboard Mediterranean cruise test positive for COVID-19 https://t.co/Y22YtmTcjY","en","Canada",0.0258,0,0.864,0.136,"pos",2021-06-11,NA,"Canada",1
"RT @globalnews: “We have 35,000 doses that hit the trash two kilometers away from where I’m sitting at the very moment,” said the Windsor m…","en","Canada",0,0,1,0,"neu",2021-06-11,NA,"Canada",0
"RT @BBACKMAL: This is my #certificate of #COVID-19 #vaccination.

This is based on #EOSIO.

Already in #Korea,
#eosio is used in various fi…","en","Canada",0,0,1,0,"neu",2021-06-11,NA,"Canada",0
"COVID-19: Delta variant 60% more transmissible than Alpha and more resistant to vaccines, PHE reports… https://t.co/qBzWPpx9zB","en","Toronto, Canada",0,0,1,0,"neu",2021-06-11,"Toronto","Canada",0
"Congestion at South China ports worsens on anti-COVID-19 measures https://t.co/GNun7eLdZt","en","Toronto, Canada",-0.6808,0.483,0.517,0,"neg",2021-06-11,"Toronto","Canada",-1
"RT @sabena_siddiqi: Though not recognized by many countries, Chinese vaccines account for 60 % doses administered globally.

 ""China’s jugg…","en","Canada",0,0,1,0,"neu",2021-06-11,NA,"Canada",0
"#HamOnt Cases of #Covid still very high for Hamilton.
#onpoli #ontariovaccine  #Canada @cityofhamilton… https://t.co/96JdYu4jFU","en","Dish-With-One-Spoon, Canada",0,0,1,0,"neu",2021-06-11,"Dish-With-One-Spoon","Canada",0
"RT @CTVToronto: COVID-19 cases in Ontario are dropping sharply but the highly-transmissible delta variant could still cause a fourth wave,…","en","Ontario, Canada",-0.2732,0.139,0.861,0,"neg",2021-06-11,"Ontario","Canada",-1
"Prioritize access to #COVID19 vaccines for “billions” of people in the Global South over obscene profits for pandem… https://t.co/xialURf5JF","en","Ottawa, ON, Canada",0.4404,0,0.756,0.244,"pos",2021-06-11,"Ottawa","Canada",1
"Have you ever wanted to learn how to juggle?
On day 6 of quarantine I'll teach you how!

https://t.co/BrruTwHy80… https://t.co/8USrRifM9a","en","Yukon, Canada",0.0772,0,0.822,0.178,"pos",2021-06-12,"Yukon","Canada",1
"RT @680NEWS: #BREAKING: The Ontario government is further accelerating the second dose interval for individuals who received their first do…","en","Toronto, Canada",0,0,1,0,"neu",2021-06-12,"Toronto","Canada",0
"RT @RonaldNHughes: Did Henry really just say BC is testing widely? According to PHAC BC testing rate is 42% below national average, and we…","en","Alberta, Canada",0,0,1,0,"neu",2021-06-12,"Alberta","Canada",0
"RT @TrialsiteN: Look into UK Yellow Card System Reveals Large Numbers of Adverse Events &amp; Deaths Associated with COVID-19 Vaccine

https://…","en","Canada",-0.5574,0.214,0.714,0.071,"neg",2021-06-12,NA,"Canada",-1
"#Ontario to accelerate 2nd dose of #AstraZeneca to 8 weeks from 12 with ""informed consent"":  
https://t.co/UXLITCpQB3","en","Canada",0.2263,0,0.725,0.275,"pos",2021-06-12,NA,"Canada",1
"RT @KFLAPH: COVID-19 vaccine doses are available now at Strathcona Paper Centre in Napanee. Any individuals that are eligible for first or…","en","Canada",0,0,1,0,"neu",2021-06-12,NA,"Canada",0
"RT @CityNews: Politicians and health experts have been calling for the government to reduce the vaccine dosing interval for AstraZeneca rec…","en","Toronto, Canada",0,0,1,0,"neu",2021-06-12,"Toronto","Canada",0
"Road work activities this summer might look a bit different due to COVID-19 changing staff levels &amp; work practices.… https://t.co/s4ZtmhnRiS","en","Kitchener, Ontario, Canada",0,0,1,0,"neu",2021-06-12,"Kitchener","Canada",0
"RT @NoLore: Of the 25,886 people who have died from COVID-19, I've linked 17,710 deaths to 1712 residential facilities and 103 deaths to wo…","en","Ontario, Canada",-0.9136,0.661,0.339,0,"neg",2021-06-12,"Ontario","Canada",-1
"@saeedwkhan Your hunch is not off. According to the UN Secretary General there’s a culture of impunity for settlers… https://t.co/lsyycVmHRA","en","Canada",0,0,1,0,"neu",2021-06-12,NA,"Canada",0
"@Cocolovesblueb1 @Gov_NB A few cases &amp; no deaths reported &amp; not proven that ist the vaccine. On the other hand mill… https://t.co/UuTJTJAEef","en","Canada",-0.1779,0.298,0.458,0.244,"neg",2021-06-12,NA,"Canada",-1
"COVID-19 has sped up what was already in motion: the hollowing out of public education in Ontario and the creation… https://t.co/MaKNHGaCXe","en","Canada",0.2732,0,0.792,0.208,"pos",2021-06-12,NA,"Canada",1
"RT @CPHO_Canada: As of June 5, more than 70% of the population in Canada age 12 and older have received at least one dose of COVID-19 vacci…","en","Canada",0,0,1,0,"neu",2021-06-12,NA,"Canada",0
"@247Fame I’m too lazy to look up the rules for Toronto or Ontario, but here in New Brunswick the kid would be in vi… https://t.co/2o7axhqAAt","en","Moncton, NB, Canada",0,0,1,0,"neu",2021-06-12,"Moncton","Canada",0
"New Brunswick reports one death, 7 new cases of COVID-19 https://t.co/FrlxTO1bYQ","en","Canada",-0.5994,0.358,0.642,0,"neg",2021-06-12,NA,"Canada",-1
"@realreporter 2 more kids died of Covid-19 in Canada in 2 days. 😥","en","Canada",-0.5994,0.494,0.506,0,"neg",2021-06-12,NA,"Canada",-1
"Covid-19 Update for June 12: 179 new cases (3.26% tests positive), 457 recoveries, 4 deaths https://t.co/fMrlJEZCUH #AB","en","Alberta, Canada",-0.5994,0.328,0.672,0,"neg",2021-06-12,"Alberta","Canada",-1
"""Ironically, by the time patients are sick enough to be admitted to hospital with Covid-19 they tend to be less con… https://t.co/ovoqjFmNDt","en","British Columbia, Canada",-0.3612,0.234,0.638,0.128,"neg",2021-06-12,"British Columbia","Canada",-1
"My 2nd Pfizer vaccination is done and I’m happy because this may prevent me from getting, becoming seriously ill or… https://t.co/mre56Ftp9I","en","Kamloops, BC, Canada",-0.4588,0.311,0.606,0.083,"neg",2021-06-12,"Kamloops","Canada",-1
"RT @WellDocAlberta: We're pleased to collaborate with @Albertadoctors and their #PFSP program to offer a webinar for physicians about moral…","en","Edmonton, AB, Canada",0,0,1,0,"neu",2021-06-12,"Edmonton","Canada",0
"RT @GovCanHealth: As of today, 28 million #COVID19 vaccine doses have been administered in Canada. 

More than 70% of the population in Can…","en","Toronto, Canada",0,0,1,0,"neu",2021-06-12,"Toronto","Canada",0
"RT @JustinTrudeau: I spoke with @EmmanuelMacron about our priorities for the @G7: COVID-19, vaccines, the environment, and our economic rec…","en","Toronto, Canada",0,0,1,0,"neu",2021-06-12,"Toronto","Canada",0
"CORRECTION: Two men and two women in their 60s, as well as a woman in her 70s, were the latest to succumb to the vi… https://t.co/dicO1Vfvgb","en","Winnipeg, Manitoba, Canada",0.2732,0,0.811,0.189,"pos",2021-06-12,"Winnipeg","Canada",1
"RT @BCGovNews: Thank you to everyone who got vaccinated or helped someone get their first shot! Every day we are getting closer to a safer…","en","Canada",0.7906,0,0.579,0.421,"pos",2021-06-12,NA,"Canada",1
"Russia tests nasal spray COVID-19 for children aged 8 to 12 https://t.co/d9YEnyoq8k","en","Canada",0,0,1,0,"neu",2021-06-12,NA,"Canada",0
